id,ELA,dELA,summit,debris_cov,morph_type,orientation,length,area,P_01_mean,P_02_mean,P_03_mean,P_04_mean,P_05mean,P_06_mean,P_07_mean,P_08_mean,P_09_mean,P_10_mean,P_11_mean,P_12_mean,P_snow,P_year,P_monsoon,P_not_monsoon,T_MIN_mean.1,T_MIN_mean.2,T_MIN_mean.3,T_MIN_mean.4,T_MIN_mean.5,T_MIN_mean.6,T_MIN_mean.7,T_MIN_mean.8,T_MIN_mean.9,T_MIN_mean.10,T_MIN_mean.11,T_MIN_mean.12,T_MIN_mean_monsoon,T_MIN_mean_not_monsoon,T_MAX_mean.1,T_MAX_mean.2,T_MAX_mean.3,T_MAX_mean.4,T_MAX_mean.5,T_MAX_mean.6,T_MAX_mean.7,T_MAX_mean.8,T_MAX_mean.9,T_MAX_mean.10,T_MAX_mean.11,T_MAX_mean.12,T_MAX_mean_monsoon,T_MAX_mean_not_monsoon,T_mean_mea.1,T_mean_mea.2,T_mean_mea.3,T_mean_mea.4,T_mean_mea.5,T_mean_mea.6,T_mean_mea.7,T_mean_mea.8,T_mean_mea.9,T_mean_mea.10,T_mean_mea.11,T_mean_mea.12,T_mean_mea.yr,T_mean_monsoon,T_mean_not_monsoon,Slope_min,Slope_max,Slope_mean,Elev_min,Elev_max,Elev_mean
681,5075,65,5660,0,3,W,4370.938275,841689.0234,4,8.348214,22.366071,42.964286,75.508929,128.883929,112.714286,107.508929,104.508929,44,7.464286,3,45.178571,661.267859,529.125002,132.142857,-16.6459368,-14.7551862,-11.7385324,-8.5606271,-4.0301849,1.1732993,3.381565,2.9858521,0.4243923,-5.3853128,-11.7047607,-15.4114014,0.78698476,-12.02882249,-6.4721614,-5.2465306,-2.6449297,0.2953669,4.1005498,7.4291207,9.4438834,9.2722517,6.6034703,1.3856077,-2.6271524,-5.1170035,7.36985518,-2.918114714,-11.5696429,-10.0089286,-7.1732143,-4.1241071,0.0401786,4.2928571,6.4089286,6.14375,3.5303571,-1.9732143,-7.1651786,-10.2651786,-2.6552826,4.08321428,-7.468494914,6.069896,52.485847,33.278298,4605,5569,5185.198198
682,4985,77,6120,1,2,E,13522.17573,4833728.463,3.846154,13.682692,38.777244,62.246795,95.963141,171.003205,139.823718,126.147436,131.213141,70.649038,12.229167,3.846154,72.381411,869.427885,664.150641,205.277244,-16.5477464,-14.673465,-11.6698518,-8.3946765,-3.7601894,1.3840066,3.5973636,3.1721943,0.5231811,-5.3263146,-11.5578901,-15.410478,0.98331124,-11.94006034,-6.4958484,-5.3015431,-2.8586457,0.2525669,4.4821051,7.7303461,9.6141001,9.4190286,6.8261619,1.6473799,-2.5911953,-5.1952177,7.61434836,-2.934643343,-11.5230769,-9.9791667,-7.2616987,-4.0796474,0.3540064,4.5822115,6.6080128,6.3080128,3.6730769,-1.8434295,-7.0761218,-10.3113782,-2.5457665,4.30506408,-7.439217029,7.133863,57.292587,32.321772,4221,6043,5192.35355
683,5240,150,5520,0,2,SW,6795.221914,1989093.644,4,12.472441,35.200787,57.84252,91.03937,159.511811,133.212598,122.311024,124.141732,63.062992,11.114173,4,66.787401,817.909448,630.216535,187.692913,-16.1502799,-14.2626907,-11.2593104,-8.0118249,-3.424005,1.7082398,3.9221199,3.5144574,0.8869985,-4.9336756,-11.1756136,-14.9884366,1.32156212,-11.54026167,-6.1113189,-4.9046671,-2.4140465,0.6636,4.7728166,8.0056241,9.9223141,9.7458262,7.1366495,1.964703,-2.2112551,-4.7892709,7.9166461,-2.543179357,-11.1444882,-9.5814961,-6.8346457,-3.6468504,0.6566929,4.8555118,6.9228346,6.619685,4.0027559,-1.4708661,-6.6818898,-9.8818898,-2.1820539,4.61149604,-7.034589443,1.015149,42.784225,17.631732,5046,5549,5358.36803
684,4888,216,6050,0,2,E,10990.04891,2658721.306,2.922857,6.571429,18.454286,36.088571,69.605714,134.062857,122,118.745714,104.148571,40.577143,6.157143,2.528571,36.634286,661.862856,548.562856,113.3,-15.56799,-13.6382779,-10.5750603,-7.4003655,-2.9408984,2.1868644,4.3960692,4.0109584,1.4631657,-4.3181044,-10.5986529,-14.3157946,1.82323186,-10.9163208,-5.4505301,-4.1940926,-1.5453495,1.4080879,5.1698477,8.417029,10.4214107,10.264625,7.6228929,2.4354671,-1.5678772,-4.0729367,8.37916106,-1.855318729,-10.4837143,-8.9362857,-6.0845714,-2.9928571,1.1114286,5.2954286,7.3948571,7.142,4.5251429,-0.964,-6.0865714,-9.194,-1.6060951,5.09377144,-6.391714271,15.817692,56.067871,37.44647,4005,5778,4872.546196
685,5098,123,6120,0,2,W,18391.03733,5704727.37,3.979784,13.847709,39.561995,63.125337,96.234501,168.642857,137.863881,124.315364,129.931267,69.447439,12.455526,4,73.845014,863.40566,656.98787,206.41779,-16.4959411,-14.623626,-11.6304498,-8.366292,-3.7351963,1.4086582,3.621239,3.1991293,0.5546168,-5.2847404,-11.5120115,-15.3532535,1.0096894,-11.89518776,-6.46666,-5.2766294,-2.832549,0.2721387,4.4883381,7.73346,9.6194955,9.4295801,6.8375979,1.6674926,-2.5600331,-5.1615198,7.62169432,-2.908251429,-11.4699461,-9.9518868,-7.2160377,-4.0613208,0.3706199,4.5753369,6.6123989,6.3330189,3.6703504,-1.8215633,-7.0389488,-10.2567385,-2.5212264,4.312345,-7.402348857,4.24104,58.498772,32.656582,4483,6082,5332.048811
686,4772,107,6050,0,4,S,18627.04332,7404964.131,3.646507,8.507821,23.160584,44.649635,82.64755,153.140772,137.653806,132.964546,120.937435,47.953076,7.529718,2.968717,45.813347,765.760167,627.344109,138.416058,-16.7332198,-14.8592251,-11.8996318,-8.7305103,-4.1700795,1.0354892,3.2293193,2.8301294,0.2766365,-5.5015788,-11.8042101,-15.5117179,0.64029898,-12.14858483,-6.6445866,-5.4476359,-2.8947901,0.0579492,3.9197402,7.2445557,9.2332231,9.0652568,6.4171183,1.2301207,-2.7980338,-5.2996004,7.17597882,-3.1137967,-11.6768509,-10.1592284,-7.4038582,-4.3290928,-0.1280501,4.1408759,6.2303441,5.9602711,3.3290928,-2.1334724,-7.2932221,-10.3992701,-2.8218717,3.90650676,-7.627856414,1.395059,56.464691,29.99609,3704,5926,5257.030185
687,5125,147,5875,0,3,N,7930.692608,1315031.502,3.751515,7.284848,18.745455,36.745455,66.139394,113.666667,104.157576,99.842424,93.369697,36.339394,6.393939,2.866667,39.042424,589.303031,477.175758,112.127273,-15.9946046,-14.1079924,-11.1030942,-7.9508002,-3.4917522,1.679188,3.8469167,3.4564231,0.9700795,-4.7626761,-11.0530185,-14.7140956,1.29217102,-11.38375451,-5.9040258,-4.6870221,-2.0411793,0.8619192,4.5283899,7.8459801,9.8428977,9.6884446,7.0558718,1.8832935,-2.0572297,-4.5309783,7.79231682,-2.353603214,-10.9490909,-9.4127273,-6.5824242,-3.5715152,0.4957576,4.749697,6.8448485,6.5739394,4.0242424,-1.4260606,-6.5460606,-9.6290909,-2.1190405,4.53769698,-6.873852814,21.083582,58.729034,36.576366,4490,5766,5285.635359
688,4908,103,5920,0,2,N,9434.3951,3704138.175,3.386694,6.995842,17.975052,35.675676,65.989605,121.444906,115.164241,112.174636,96.756757,35.694387,6.054054,2.72973,37.141372,620.04158,511.530145,108.511435,-16.0732231,-14.1939205,-11.2020928,-8.0590997,-3.5878033,1.5844816,3.7592897,3.362717,0.8723056,-4.8484087,-11.1406315,-14.8042847,1.19819812,-11.474523,-6.0031875,-4.7971913,-2.1638038,0.736574,4.4245574,7.7407322,9.741338,9.5823951,6.9500926,1.7901,-2.1616461,-4.639445,7.68782306,-2.4626571,-11.0282744,-9.5010395,-6.6790021,-3.6446985,0.4108108,4.6561331,6.7548857,6.4858628,3.893763,-1.5191268,-6.6484407,-9.7222453,-2.2117809,4.44029108,-6.963261043,9.751636,63.110138,33.854434,4062,5869,5177.241779
689,4812,82,5030,0,3,NE,1533.300739,92318.58776,2,4,12.1,25,48.9,89.5,81.8,79.5,71.3,26.8,4,2,8,446.9,371,75.9,-13.2898706,-11.3314648,-8.2449768,-5.1114343,-0.8104156,4.1777246,6.3315259,5.9762201,3.5214087,-2.1235452,-8.300246,-11.9914526,3.83929274,-8.627570043,-3.4289044,-2.1796078,0.545817,3.5082025,7.1328137,10.2340302,12.168374,12.0683301,9.5278186,4.4628244,0.5144722,-2.0136163,10.22627332,0.201312514,-8.33,-6.77,-3.82,-0.82,3.17,7.17,9.27,9.03,6.53,1.17,-3.87,-6.97,0.48,7.034,-4.201428571,15.046079,39.160316,28.625885,4687,4969,4865.384615
690,4810,110,5535,0,2,N,10053.33061,1891615.292,2.481633,5.730612,16.126531,33.404082,64.538776,117.738776,107.763265,103.746939,94.171429,36.053061,4.991837,1.979592,31.310205,588.726533,487.959185,100.767348,-14.2334327,-12.3045695,-9.3120344,-6.1796795,-1.7960914,3.2523539,5.4028229,5.0314664,2.5621959,-3.0843483,-9.2800909,-12.9542937,2.89054954,-9.621207,-4.3967419,-3.1807312,-0.5477686,2.4203819,6.13603,9.2952025,11.2219595,11.1083992,8.5581282,3.4933247,-0.4844022,-2.9997628,9.26394388,-0.813671443,-9.2979592,-7.7616327,-4.9085714,-1.895102,2.1587755,6.2730612,8.304898,8.0759184,5.5763265,0.2028571,-4.8665306,-7.9697959,-0.5089796,6.07779592,-5.213819243,11.452788,48.019749,30.947589,4307,5470,4832.173077
691,5275,143,5685,0,3,S,4839.469262,1058766.126,3.537313,8,21.529851,43.925373,80.104478,144.477612,135.791045,130.962687,117.350746,43.044776,7,3,43.067164,738.723881,608.686568,130.037313,-16.2471651,-14.4128323,-11.5702003,-8.4597962,-3.937293,1.2442761,3.3734054,2.9714674,0.5125493,-5.1133964,-11.3628199,-15.0051466,0.83288104,-11.73876526,-6.4150289,-5.2914092,-2.7757956,0.147596,3.9444285,7.2566188,9.1869403,9.0465675,6.4694773,1.3971865,-2.584402,-5.0724679,7.18080648,-2.942045871,-11.3216418,-9.8410448,-7.2044776,-4.1380597,0.011194,4.2738806,6.2746269,5.9992537,3.4783582,-1.8708955,-6.9835821,-10.0410448,-2.6136194,4.00746268,-7.342963757,5.405208,44.109554,27.502032,5003,5638,5305.111888
692,4750,110,5745,0,3,N,9270.585947,3810385.312,2.404382,6.478088,18.49004,37.695219,68.484064,121.729084,109.836653,105.420319,97.661355,39.193227,5.655378,2.007968,35.035856,615.055777,503.131475,111.924302,-14.9727963,-13.0856013,-10.1942978,-7.0630929,-2.5914547,2.4973329,4.6434987,4.2578179,1.7707237,-3.8667494,-10.0479504,-13.7346349,2.1155837,-10.423589,-5.214699,-4.052192,-1.5282491,1.4688253,5.3223952,8.5083105,10.4060018,10.2857305,7.747871,2.7104274,-1.3077897,-3.8504291,8.4540618,-1.682015171,-10.0962151,-8.5685259,-5.8545817,-2.7962151,1.3521912,5.5013944,7.5330677,7.2772908,4.7731076,-0.5749004,-5.6689243,-8.7739044,-1.3246846,5.28741034,-6.047609557,4.180281,49.953926,29.20807,4014,5662,4935.711321
693,4972,197,5940,0,3,NE,20079.03535,3489363.593,2.997812,7.402626,20.676149,42.466083,78.004376,139.827133,130.181619,125.49453,113.525164,42.695842,6.424508,2.466083,39.967178,712.161925,587.032822,125.129103,-15.8662541,-14.0164763,-11.1716562,-8.0581664,-3.5466169,1.6066423,3.7376321,3.3410124,0.8792613,-4.747855,-10.9736375,-14.6258206,1.20358624,-11.35140944,-6.0723866,-4.9409639,-2.4309288,0.515147,4.3327202,7.6055081,9.5233717,9.3912763,6.8305547,1.768878,-2.2205604,-4.7236905,7.5366862,-2.586357886,-10.9582057,-9.4986871,-6.7923414,-3.7619256,0.3954048,4.6170678,6.6266958,6.3656455,3.8551422,-1.4964989,-6.5986871,-9.687965,-2.2445295,4.37199122,-6.970615829,5.898973,64.68483,38.763194,4400,5934,5133.30083
694,4920,112,5720,0,3,NW,6878.252048,810110.0871,2.962963,7.509259,21.731481,42.305556,66.916667,117.796296,107.768519,103.12037,94.305556,37.935185,6.537037,2.592593,41.333333,611.481482,489.907408,121.574074,-15.230476,-13.3651747,-10.5241518,-7.4105455,-2.9082221,2.1943328,4.3249584,3.9363015,1.461639,-4.1459916,-10.3306378,-13.9980577,1.80180192,-10.71500501,-5.5287779,-4.3971851,-1.9084111,1.0806499,4.9619963,8.1615424,10.0431785,9.9274287,7.3996329,2.3879894,-1.6374132,-4.1735126,8.09875576,-2.025237229,-10.3796296,-8.875,-6.1972222,-3.1805556,1.025,5.1851852,7.2046296,6.9231481,4.4203704,-0.8796296,-5.9768519,-9.0824074,-1.6510803,4.95166666,-6.367328043,13.535343,58.489403,36.050881,4353,5518,4955.946903
695,5032,70,5475,0,3,W,4957.467131,1094781.656,3,7.838235,23.117647,45.955882,74.154412,130.242647,118.955882,113.882353,104.558824,42.088235,6.838235,2.360294,43.154411,672.992646,541.794118,131.198528,-15.7221421,-13.875606,-11.0894021,-7.977035,-3.4367766,1.7019646,3.825005,3.4303007,0.9524071,-4.6557093,-10.8387896,-14.5035314,1.29458016,-11.23745936,-6.0421559,-4.9327515,-2.496517,0.4970744,4.421595,7.6556325,9.5264634,9.4073637,6.8795712,1.8692318,-2.1620521,-4.7004484,7.57812516,-2.566802671,-10.8875,-9.4117647,-6.7875,-3.7691176,0.4882353,4.6919118,6.6911765,6.3985294,3.9095588,-1.3875,-6.5117647,-9.6058824,-2.1818015,4.43588236,-6.908718486,4.23601,52.53841,29.705167,4625,5545,5126.912752
696,5055,75,5500,0,3,W,4193.555781,507520.4061,3,7.793651,22.888889,45.126984,71.47619,124.206349,113.634921,108.904762,100.539683,41.15873,6.793651,2,42.476191,647.52381,518.761905,128.761905,-15.3599578,-13.5033017,-10.7005658,-7.5867172,-3.0748411,2.0376804,4.1605418,3.7715762,1.3031839,-4.2950777,-10.4700893,-14.1337581,1.63962824,-10.86420966,-5.6958566,-4.5788946,-2.123477,0.8752234,4.7733646,7.9804315,9.8495861,9.7383068,7.2211767,2.2210903,-1.8058257,-4.3467843,7.91257314,-2.207789214,-10.5349206,-9.0380952,-6.3904762,-3.3857143,0.8587302,5.0111111,7.0111111,6.7444444,4.2460317,-1.0349206,-6.1396825,-9.2349206,-1.8239417,4.7742857,-6.536961429,14.051745,51.487133,35.89504,4689,5478,5082.929577
697,5060,118,5445,0,3,SW,8597.039759,812040.0302,3,8,23.733333,46.561905,73.704762,127.180952,116.666667,111.561905,103.4,42.466667,7,2.038095,43.771428,665.314286,532.514286,132.8,-15.4671773,-13.6190839,-10.8410826,-7.7333403,-3.2091974,1.9153988,4.0291313,3.6302481,1.1694049,-4.4066123,-10.5851869,-14.245346,1.50699714,-10.98540419,-5.8290802,-4.7248558,-2.2916083,0.7080443,4.6248577,7.8418629,9.6978581,9.5799991,7.0744964,2.0992201,-1.9403416,-4.4839993,7.76381484,-2.351802971,-10.652381,-9.1514286,-6.5533333,-3.527619,0.7152381,4.8571429,6.8571429,6.5952381,4.147619,-1.152381,-6.252381,-9.352381,-1.9557938,4.6344762,-6.663129271,8.578255,63.410313,32.346006,4769,5638,5131.905172
698,5022,150,5300,0,3,N,1538.985794,132965.0243,2,5,12,25.533333,63.533333,120.933333,117.933333,114.933333,97.333333,31.333333,4,2,25,596.533331,514.666665,81.866666,-14.4651676,-12.5729631,-9.6676831,-6.5566992,-2.1877559,2.8763086,4.9787834,4.5877071,2.2127228,-3.3486306,-9.5353345,-13.1717041,2.4935532,-9.902597457,-4.7275956,-3.5578276,-0.9436884,1.9798761,5.6031689,8.8124455,10.7242489,10.608453,8.095424,3.0627871,-0.8491984,-3.3464435,8.76874806,-1.197441471,-9.5933333,-8.08,-5.28,-2.28,1.7133333,5.8666667,7.8733333,7.6066667,5.2066667,-0.0933333,-5.1933333,-8.28,-0.8777778,5.65333334,-5.542857129,29.883976,42.316345,37.315987,4854,5147,5010.4
699,4785,127,5860,1,2,N,7578.57797,1873649.975,2.106122,5.640816,17.208163,36.44898,66.95102,117.64898,108.24898,103.6,95.453061,37.183673,4.906122,1.755102,31.616325,597.151019,491.902041,105.248978,-13.9561862,-12.0562404,-9.1600502,-6.0475426,-1.6540289,3.3747457,5.4900359,5.1183801,2.6813598,-2.8832496,-9.0290888,-12.6942714,3.00209852,-9.403804171,-4.3140023,-3.1575775,-0.5979347,2.3997971,6.1694743,9.2956218,11.1614876,11.0710045,8.5779249,3.6046712,-0.3857558,-2.9325291,9.25510262,-0.7690473,-9.1363265,-7.6081633,-4.8877551,-1.8167347,2.2661224,6.3289796,8.3289796,8.0689796,5.6412245,0.3604082,-4.7097959,-7.8097959,-0.4144898,6.12685714,-5.086880457,2.418314,66.710106,37.112241,4044,5750,4739.678161
700,4810,110,5820,0,3,N,13919.82567,4153725.429,2.608614,7.073034,21.110487,41.73221,71.170412,125.664794,114.771536,109.26779,100.756554,39.878277,6.080524,2.117978,38.990637,642.23221,521.631086,120.601124,-14.9746723,-13.1170441,-10.2997484,-7.1937405,-2.7036372,2.3869905,4.5002414,4.1112462,1.6522439,-3.9246489,-10.0817869,-13.7478113,1.98941696,-10.47706463,-5.3493603,-4.2374466,-1.7674024,1.2362978,5.1289304,8.3090283,10.1591731,10.0525925,7.5556202,2.5847267,-1.4444488,-3.9975655,8.2410689,-1.853599871,-10.1479401,-8.6685393,-6.0395131,-2.9735955,1.2127341,5.3314607,7.3219101,7.0681648,4.6131086,-0.661985,-5.7623596,-8.8623596,-1.4640762,5.10947566,-6.159470314,8.747344,62.821312,32.578078,3980,5829,4955.034483
701,4805,55,5510,0,3,N,9219.672758,2902675.951,2.704301,7.478495,22.416667,44.223118,75.08871,130.166667,118.174731,112.201613,105.389785,42.75,6.491935,2.080645,41.172043,669.166667,541.021506,128.145161,-14.9717059,-13.1180643,-10.3093582,-7.1994382,-2.6976725,2.3821911,4.4958333,4.1059864,1.6473583,-3.9271834,-10.0809056,-13.7464938,1.98673932,-10.47902134,-5.3616615,-4.2558673,-1.7974571,1.2170284,5.1331406,8.2989972,10.1430003,10.0372669,7.548784,2.5867734,-1.4523596,-4.0095624,8.2322378,-1.867586586,-10.1653226,-8.6889785,-6.0736559,-2.9841398,1.2107527,5.3201613,7.3120968,7.075,4.6037634,-0.6674731,-5.7666667,-8.8709677,-1.4746191,5.10435484,-6.173886329,3.047585,48.732868,27.531659,4287,5455,4950.054863
702,4962,92,6300,1,4,S,16860.18201,5890474.311,2.955263,8.964474,27.218421,53.630263,89.180263,158.059211,142.311842,134.638158,126.446053,51.813158,7.692105,2.622368,49.452631,805.531579,650.635527,154.896052,-15.1096525,-13.2742105,-10.5254338,-7.4209961,-2.8871402,2.2042301,4.3026069,3.9109002,1.4459496,-4.1105975,-10.2423581,-13.9064587,1.79530932,-10.65567246,-5.5784704,-4.5025529,-2.1078942,0.9294055,4.9162099,8.0815044,9.886616,9.7892424,7.3221279,2.4018426,-1.6633257,-4.243309,7.99914012,-2.1091863,-10.3440789,-8.9043421,-6.3038158,-3.2409211,0.9965789,5.1365789,7.0889474,6.8581579,4.3834211,-0.8632895,-5.9527632,-9.0743421,-1.6849889,4.89273684,-6.383364671,1.231672,57.865849,27.183694,3993,5872,4984.989051
703,4738,86,5630,0,3,N,4643.857407,519181.3394,2.298507,6.776119,20.313433,40.014925,68.552239,119.626866,106.731343,100.402985,95.328358,40.447761,5.776119,2,37.164178,608.268655,490.641791,117.626864,-13.6235322,-11.7330297,-8.8662751,-5.7464552,-1.3231375,3.6706984,5.7835088,5.4133279,2.9558481,-2.6069744,-8.7120802,-12.387347,3.30004914,-9.096527686,-4.0751622,-2.9400861,-0.4399973,2.6134762,6.5050169,9.5699481,11.3822645,11.3034238,8.8544076,3.9372158,-0.1152018,-2.7038518,9.52301218,-0.531943886,-8.8522388,-7.3223881,-4.6462687,-1.5761194,2.5880597,6.6313433,8.5626866,8.3477612,5.9059701,0.6507463,-4.4164179,-7.5223881,-0.1374378,6.40716418,-4.812153529,22.750593,52.702473,45.458872,4137,5312,4664.22973
704,4652,107,6080,1,2,NE,29250.7294,6873719.279,2.746369,7.484916,23.025698,46.150838,79.756425,140.827933,126.341899,119.359777,111.992179,46.506145,6.453631,1.968715,41.679329,712.614525,578.278213,134.336312,-14.6972661,-12.8434497,-10.0369361,-6.9192615,-2.4233118,2.6419693,4.7529609,4.3681852,1.8962579,-3.6786435,-9.8104548,-13.484512,2.2472123,-10.21007481,-5.1213504,-4.0192825,-1.5760391,1.4645323,5.411789,8.5530316,10.3738626,10.2768724,7.8010318,2.8607138,-1.1977156,-3.7756403,8.48331748,-1.623540257,-9.9198883,-8.4292737,-5.8115084,-2.7345251,1.483352,5.6005587,7.5692737,7.3321788,4.8524022,-0.42,-5.5015642,-8.630838,-1.217486,5.36755308,-5.921085386,4.945539,61.29319,33.630755,3686,6070,4983.334031
705,4770,82,5630,0,3,N,5946.151225,1267156.087,2.644172,7.208589,22.527607,43.668712,74.239264,129.306748,115.460123,108.785276,102.674847,43.171779,6.208589,2,40.588957,657.895706,530.466258,127.429448,-14.0006039,-12.1219804,-9.2849436,-6.1671833,-1.7201578,3.3026817,5.4055826,5.031147,2.5722827,-2.9893009,-9.0950417,-12.7739312,2.91830724,-9.490426429,-4.455038,-3.3325956,-0.8594536,2.191503,6.1030046,9.1976371,11.001886,10.9193024,8.4662984,3.5480457,-0.5014272,-3.0939543,9.1376257,-0.928988571,-9.203681,-7.7460123,-5.0705521,-1.9895706,2.1576687,6.2588957,8.201227,7.9993865,5.5122699,0.295092,-4.7760736,-7.9484663,-0.525818,6.02588956,-5.205609129,3.137503,58.817947,39.339712,4138,5581,4753.181287
706,4925,277,6300,0,4,SE,32226.22683,10855114.87,3,8.549892,25.78392,50.854989,84.184494,147.773869,134.198134,127.343862,119.351759,48.383345,7.346734,2.626705,47.307251,759.397703,612.852118,146.545585,-15.3932867,-13.5603419,-10.8068445,-7.7046,-3.162219,1.9474243,4.0521576,3.6591731,1.1922617,-4.3722642,-10.5277403,-14.1863649,1.53775954,-10.93592036,-5.8204976,-4.7413042,-2.3358813,0.6819886,4.6499843,7.8417927,9.6695643,9.5656609,7.0767745,2.131075,-1.9252601,-4.4856798,7.76075534,-2.356508486,-10.6061737,-9.1641062,-6.5748026,-3.505743,0.7406317,4.8865039,6.8727925,6.6102656,4.1327351,-1.125341,-6.2229002,-9.3313711,-1.9406258,4.64858576,-6.6472054,1.798128,66.258575,25.327173,4448,6244,5082.348883
707,5060,65,6300,1,4,SW,12379.08554,3519885.13,3,8.890351,27.149123,54.225877,89.690789,159.188596,144.182018,136.802632,127.967105,52.276316,7.682018,2.752193,49.473685,813.807018,657.83114,155.975878,-15.4846731,-13.6631827,-10.9353858,-7.8370871,-3.2792151,1.8372674,3.9365333,3.5336634,1.0718819,-4.485991,-10.6294014,-14.2871659,1.42002618,-11.04612671,-5.9489493,-4.8868909,-2.5078538,0.5188307,4.5184215,7.7118293,9.5240714,9.415195,6.9430441,2.0140023,-2.0506994,-4.621475,7.62251226,-2.497576486,-10.7050439,-9.2721491,-6.7241228,-3.6436404,0.6344298,4.7734649,6.7337719,6.4760965,4.0201754,-1.2574561,-6.3546053,-9.4574561,-2.0647112,4.5275877,-6.773496243,6.08382,61.590916,27.066654,4224,6188,5081.168357
708,4972,50,5640,0,3,W,7906.946388,1803881.874,3,7.820513,23.692308,48.683761,82.273504,145.440171,136.153846,130.32906,118.41453,45.17094,6.824786,2.222222,43.559829,750.025641,612.611111,137.41453,-15.8975494,-14.0867755,-11.3888071,-8.3051349,-3.7486078,1.3962655,3.4878506,3.0821414,0.6489926,-4.8833408,-11.05262,-14.6870159,0.97332846,-11.47160623,-6.355523,-5.3054404,-2.9222994,0.0653993,4.0009123,7.2423094,9.0802885,8.9701164,6.4803936,1.5356614,-2.4913182,-5.028779,7.15480404,-2.9288999,-11.1542735,-9.6965812,-7.1705128,-4.1235043,0.1277778,4.3226496,6.274359,6.0405983,3.5457265,-1.6555556,-6.7452991,-9.8452991,-2.5066598,4.06222224,-7.198717943,7.509762,46.759541,27.225548,4404,5681,5243.85098
709,4770,90,5880,1,3,NW,13493.27714,5187829.374,2.691045,7.838806,24.135821,44.435821,70.929851,121.419403,106.397015,99.30597,96.180597,42.634328,6.713433,2.028358,43.407463,624.710448,494.232836,130.477612,-14.4275315,-12.5804326,-9.8045149,-6.6837092,-2.1729609,2.8715485,4.9680265,4.5802154,2.1063135,-3.4531457,-9.5499125,-13.2302052,2.4706286,-9.961350229,-4.934382,-3.8492071,-1.4526334,1.6257958,5.6477122,8.7518354,10.5210389,10.4320651,7.9992088,3.1164943,-0.9798354,-3.5965433,8.67037208,-1.438615871,-9.6691045,-8.2135821,-5.6120896,-2.5177612,1.740597,5.8022388,7.7486567,7.4992537,5.0465672,-0.1571642,-5.2629851,-8.4095522,-1.0004104,5.56746268,-5.691748414,5.034995,65.660431,33.544654,3904,5828,4833.070637
710,5038,158,5570,0,3,E,6390.557743,2204731.054,3,8,23.873684,49.789474,86.65614,154.933333,144.785965,138.785965,125.65614,47.764912,7,2,43.873684,792.245613,650.817543,141.42807,-15.3546985,-13.5271012,-10.8054879,-7.7233388,-3.2029732,1.9087349,3.9962137,3.592425,1.1695283,-4.3452196,-10.4984444,-14.1296848,1.49278574,-10.91199646,-5.838456,-4.7760609,-2.3680328,0.6261762,4.5336989,7.7390454,9.5679064,9.463175,6.9891317,2.0662003,-1.9552995,-4.4961345,7.65859148,-2.391658171,-10.5926316,-9.1722807,-6.5824561,-3.5540351,0.6736842,4.8333333,6.7607018,6.5350877,4.0754386,-1.145614,-6.2189474,-9.3189474,-1.9755554,4.57564912,-6.654987471,2.27528,55.638805,33.457837,4554,5532,5118.580858
711,4822,67,5890,1,4,NE,20104.91517,4733350.239,3.087805,9.117073,27.978862,52.213008,82.954472,143.573984,124.972358,116.388618,113.294309,50.069919,7.611382,2.42439,50.219512,733.68618,581.183741,152.502439,-14.9271926,-13.1069995,-10.3810086,-7.2676594,-2.7070636,2.3629225,4.4534223,4.0567451,1.5791825,-3.9737363,-10.0738345,-13.7462932,1.94904176,-10.49667487,-5.4661211,-4.4125067,-2.0667969,1.0151037,5.100249,8.2253798,9.9787741,9.88578,7.4605634,2.5964358,-1.5217342,-4.1433584,8.13014926,-1.999853971,-10.1900813,-8.7453659,-6.2214634,-3.1164228,1.1826016,5.295935,7.2091057,6.9720325,4.5230894,-0.6839024,-5.8,-8.9473171,-1.5434824,5.03655284,-6.243507557,2.488168,62.757648,33.371396,3885,5883,4989.516517
712,4732,122,5090,0,3,N,3254.406653,235921.7911,3,10.766667,33.8,59.133333,88.3,148.933333,122.8,111.233333,115.1,57.333333,8.8,2.966667,59.333334,762.166666,586.366666,175.8,-13.9175293,-12.0798771,-9.3053719,-6.1648767,-1.634118,3.363513,5.4460482,5.0558476,2.5626298,-3.0042153,-9.0479248,-12.7511214,2.95878412,-9.467273786,-4.4935872,-3.4219751,-1.0751023,2.0635893,6.2073063,9.2439429,10.9332699,10.8535107,8.4828776,3.6787394,-0.4889144,-3.1772424,9.14418148,-0.987784671,-9.2,-7.79,-5.1866667,-2.0666667,2.3033333,6.2966667,8.1966667,7.99,5.5033333,0.3066667,-4.7933333,-7.9933333,-0.5361111,6.058,-5.246190471,18.903145,46.923588,34.258845,4458,5052,4822.514286
